cpu_request,mem_request,cpu_limit,mem_limit,runtime_minutes,cpu_usage,ck_DaemonSet,ck_Job,ck_ReplicaSet,ck_ReplicationController,ck_StatefulSet,ck_UNKNOWN
0.01,25165824,0.2,104857600,13202.19435,9e-07,1.0,0.0,0.0,0.0,0.0,0.0
0.01,25165824,0.2,104857600,13202.12768,8.35e-07,1.0,0.0,0.0,0.0,0.0,0.0
0.01,134217728,0.1,268435456,13200.96102,0.001095673293,0.0,0.0,1.0,0.0,0.0,0.0
0.1,134217728,0.3,268435456,13199.97768,0.001337734991,0.0,0.0,1.0,0.0,0.0,0.0
0.1,134217728,0.3,268435456,13199.97768,0.001367943515,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13200.66102,0.003594850024,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,13197.42768,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,268435456,2.0,2147483648,13201.12768,0.1162927187,0.0,0.0,1.0,0.0,0.0,0.0
0.1,134217728,0.22,268435456,13201.06102,0.0001477114413,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13200.44435,0.00447739194,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,13197.22768,0.002598806821,1.0,0.0,0.0,0.0,0.0,0.0
3.072,3221225472,4.096,4294967296,13200.02768,0.0846613758,0.0,0.0,1.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,5176.777683,0.006196307042,1.0,0.0,0.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,13199.51102,0.06729207698,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,10724.96102,0.0006603749165,1.0,0.0,0.0,0.0,0.0,0.0
0.1,134217728,0.3,268435456,13199.97768,0.0007102830817,0.0,0.0,1.0,0.0,0.0,0.0
0.75,536870912,1.0,2147483648,13197.37768,0.02748201451,1.0,0.0,0.0,0.0,0.0,0.0
1.5,3221225472,0.0,0,13198.67768,0.008205476694,0.0,0.0,0.0,0.0,1.0,0.0
0.05,2147483648,0.25,2147483648,13197.86102,0.003843843486,0.0,0.0,0.0,0.0,1.0,0.0
0.05,268435456,0.2,536870912,7730.927683,0.01967193094,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13200.24435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,25165824,0.2,104857600,13202.12768,8.23e-07,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,13198.64435,0.005896108807,0.0,0.0,1.0,0.0,0.0,0.0
0.01,25165824,0.2,104857600,13202.22768,9.99e-07,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,10724.96102,0.0005905152398,1.0,0.0,0.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,425.4610167,0.06474454728,1.0,0.0,0.0,0.0,0.0,0.0
0.1,1073741824,0.3,4294967296,13199.97768,0.001281269185,0.0,0.0,1.0,0.0,0.0,0.0
0.1,3221225472,1.0,3221225472,13197.97768,0.0060658075,0.0,0.0,0.0,0.0,1.0,0.0
0.25,536870912,0.25,536870912,13195.16102,1.7e-06,0.0,0.0,1.0,0.0,0.0,0.0
0.1,2147483648,1.0,2147483648,13199.01102,0.005726783585,0.0,0.0,0.0,0.0,1.0,0.0
0.01,33554432,0.1,67108864,13195.77768,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,13195.42768,0.0001709202233,0.0,0.0,1.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,1408.94435,0.006124089865,1.0,0.0,0.0,0.0,0.0,0.0
0.0,64000000,4.0,8589934592,13197.67768,0.01130090704,0.0,0.0,0.0,1.0,0.0,0.0
0.01,67108864,0.1,134217728,13198.52768,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,13195.79435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,12920.81102,0.0858451861,1.0,0.0,0.0,0.0,0.0,0.0
0.01,134217728,0.1,268435456,13199.59435,0.003079238892,1.0,0.0,0.0,0.0,0.0,0.0
0.01,83886080,0.1,167772160,13194.21102,3.57e-05,0.0,0.0,1.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,13195.42768,0.0001748640733,0.0,0.0,1.0,0.0,0.0,0.0
0.0,64000000,4.0,8589934592,13197.79435,0.01151418089,0.0,0.0,0.0,1.0,0.0,0.0
0.01,25165824,0.2,104857600,13199.46102,9.32e-07,1.0,0.0,0.0,0.0,0.0,0.0
0.1,268435456,0.5,805306368,13198.54435,0.001153142957,0.0,0.0,1.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,12921.24435,0.1360663122,1.0,0.0,0.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,13195.79435,0.04280341638,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,13199.19435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13200.92768,0.004360541279,1.0,0.0,0.0,0.0,0.0,0.0
0.01,25165824,0.2,104857600,13201.76102,8.92e-07,1.0,0.0,0.0,0.0,0.0,0.0
3.072,3221225472,4.096,4294967296,13198.94435,2.15e-05,0.0,0.0,1.0,0.0,0.0,0.0
0.001,18874368,0.2,268435456,13200.42768,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.75,1073741824,1.0,2147483648,13198.56102,0.006929793436,0.0,0.0,1.0,0.0,0.0,0.0
0.01,134217728,0.1,268435456,13200.62768,0.002307864953,1.0,0.0,0.0,0.0,0.0,0.0
0.1,1073741824,0.5,2147483648,13195.26102,0.007955524682,0.0,0.0,1.0,0.0,0.0,0.0
0.2,8589934592,1.0,10737418240,13195.24435,0.01209610109,0.0,0.0,0.0,0.0,1.0,0.0
0.1,134217728,0.3,268435456,13199.97768,0.001076851211,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13201.89435,0.002128354925,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13199.19435,0.01252355374,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,2147483648,1.0,3221225472,13199.84435,0.007698195695,0.0,0.0,0.0,0.0,1.0,0.0
0.1,50000000,0.2,100000000,8235.54435,0.09239133716,1.0,0.0,0.0,0.0,0.0,0.0
0.2,134217728,0.5,268435456,13197.77768,0.0001503946998,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0,13200.96102,8.41e-06,0.0,0.0,1.0,0.0,0.0,0.0
0.1,134217728,0.3,268435456,13200.01102,0.001275111557,0.0,0.0,1.0,0.0,0.0,0.0
0.005,26214400,0.02,104857600,524.4110167,0.0002331371464,0.0,0.0,1.0,0.0,0.0,0.0
0.01,1073741824,0.2,2147483648,13200.94435,0.004243859351,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13199.67768,0.03424048107,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0,13201.01102,0.0006173547368,1.0,0.0,0.0,0.0,0.0,0.0
0.1,3221225472,1.0,4294967296,13199.39435,0.0105249219,0.0,0.0,0.0,0.0,1.0,0.0
0.02,536870912,0.1,1073741824,13195.77768,0.0006799249869,0.0,0.0,1.0,0.0,0.0,0.0
0.1,3221225472,1.0,3221225472,13197.97768,0.005647961731,0.0,0.0,0.0,0.0,1.0,0.0
0.01,134217728,0.1,268435456,13201.49435,0.003507752389,1.0,0.0,0.0,0.0,0.0,0.0
0.1,3221225472,1.0,3221225472,13198.07768,0.006912515513,0.0,0.0,0.0,0.0,1.0,0.0
0.1,50000000,0.2,100000000,1404.79435,0.04159030838,1.0,0.0,0.0,0.0,0.0,0.0
0.1,268435456,0.5,1073741824,13202.11102,0.01198252711,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,13198.81102,0.0007337326877,1.0,0.0,0.0,0.0,0.0,0.0
0.1,2147483648,1.0,3221225472,13199.51102,0.007408658556,0.0,0.0,0.0,0.0,1.0,0.0
0.005,20971520,0.05,104857600,13199.01102,0.0003403413023,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,13200.94435,0.0001298212479,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13200.01102,0.006890937837,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,13198.69435,0.00157444982,0.0,0.0,0.0,0.0,1.0,0.0
0.512,1073741824,1.024,2147483648,13198.91102,0.01361129183,0.0,0.0,1.0,0.0,0.0,0.0
0.1,1073741824,0.3,4294967296,13202.06102,0.06172649,0.0,0.0,1.0,0.0,0.0,0.0
0.1,2147483648,1.0,3221225472,13197.44435,0.007725600228,0.0,0.0,0.0,0.0,1.0,0.0
0.8,536870912,1.0,1073741824,13197.97768,0.0005217953359,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,854.4610167,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,1073741824,4.0,4294967296,13197.86102,0.005481534627,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,13195.81102,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,12921.34435,0.009854486439,1.0,0.0,0.0,0.0,0.0,0.0
0.02,67108864,0.2,134217728,13195.24435,0.003243557435,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13198.92768,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.5,536870912,1.0,1073741824,13197.89435,0.03080583351,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0,13200.97768,4.21e-05,0.0,0.0,1.0,0.0,0.0,0.0
1.0,6442450944,0.0,0,13201.96102,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13199.54435,0.006683736502,1.0,0.0,0.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,13195.77768,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13198.79435,0.0006384230033,1.0,0.0,0.0,0.0,0.0,0.0
0.1,134217728,0.3,268435456,13199.99435,0.001205603127,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,13201.86102,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.005,26214400,0.02,104857600,3357.44435,0.0003051156863,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13199.92768,0.004302466071,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,13197.34435,0.003379723209,1.0,0.0,0.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,13201.14435,0.0001302890607,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13201.41102,0.0006351163185,1.0,0.0,0.0,0.0,0.0,0.0
0.1,3221225472,1.0,3221225472,13195.24435,0.00886516486,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0.0,0,13199.64435,0.03067705542,0.0,0.0,0.0,0.0,1.0,0.0
0.1,67108864,0.2,134217728,12921.01102,0.200022588,1.0,0.0,0.0,0.0,0.0,0.0
0.01,33554432,0.1,134217728,13197.62768,2.78e-06,0.0,0.0,1.0,0.0,0.0,0.0
0.1,3221225472,1.0,3221225472,13199.39435,0.006707870485,0.0,0.0,0.0,0.0,1.0,0.0
0.01,134217728,0.1,536870912,13201.36102,0.0139601535,0.0,0.0,1.0,0.0,0.0,0.0
1.024,1073741824,2.048,2147483648,13201.21102,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.005,26214400,0.02,104857600,1334.74435,0.0004461594554,0.0,0.0,1.0,0.0,0.0,0.0
0.01,268435456,0.1,536870912,13200.92768,0.0002297227314,0.0,0.0,1.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,13195.22768,0.0006774929926,0.0,0.0,1.0,0.0,0.0,0.0
0.1,2147483648,1.0,2147483648,13199.34435,0.005792389722,0.0,0.0,0.0,0.0,1.0,0.0
0.01,134217728,0.1,268435456,13201.79435,0.002455220598,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,13200.84435,0.000356734698,1.0,0.0,0.0,0.0,0.0,0.0
0.1,134217728,0.3,268435456,13199.99435,0.001168458306,0.0,0.0,1.0,0.0,0.0,0.0
0.1,268435456,0.3,536870912,13199.97768,0.001382392183,0.0,0.0,1.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,13200.01102,0.0003440386925,1.0,0.0,0.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,13195.09435,0.01313331809,1.0,0.0,0.0,0.0,0.0,0.0
0.1,268435456,0.5,1073741824,13202.11102,0.0218169335,1.0,0.0,0.0,0.0,0.0,0.0
0.0,64000000,4.0,8589934592,13196.82768,0.01151021852,0.0,0.0,0.0,1.0,0.0,0.0
0.01,33554432,0.1,134217728,13197.62768,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,419430400,0.2,838860800,13196.09435,0.02016594882,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,10693.42768,0.0006942505698,1.0,0.0,0.0,0.0,0.0,0.0
0.8,536870912,1.0,1073741824,1245.89435,0.002701148857,0.0,0.0,1.0,0.0,0.0,0.0
0.1,134217728,0.5,536870912,13200.94435,0.0001237454376,0.0,0.0,1.0,0.0,0.0,0.0
0.256,1342177280,1.024,2684354560,13202.09435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,13195.42768,0.0001647088355,0.0,0.0,1.0,0.0,0.0,0.0
0.01,134217728,0.1,268435456,13201.69435,0.002891627781,1.0,0.0,0.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,793.5276833,0.1367920097,1.0,0.0,0.0,0.0,0.0,0.0
2.0,3221225472,3.0,6442450944,13195.51102,0.0009104341993,0.0,0.0,1.0,0.0,0.0,0.0
0.005,26214400,0.02,104857600,5462.411017,0.0006620706192,0.0,0.0,1.0,0.0,0.0,0.0
0.1,268435456,0.5,1073741824,13202.17768,0.01591945033,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6442450944,2.0,12884901888,13197.62768,0.5544548088,0.0,0.0,0.0,0.0,1.0,0.0
0.005,26214400,0.02,104857600,11191.84435,0.0003330721181,0.0,0.0,1.0,0.0,0.0,0.0
0.01,67108864,0.1,134217728,13198.89435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.005,26214400,0.02,104857600,546.4110167,0.0002212385442,0.0,0.0,1.0,0.0,0.0,0.0
0.01,134217728,0.1,268435456,13195.21102,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,134217728,0.25,268435456,13199.01102,0.0004358526743,0.0,0.0,1.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,13197.87768,0.1738491054,1.0,0.0,0.0,0.0,0.0,0.0
0.25,268435456,0.5,536870912,13200.81102,0.006064126785,0.0,0.0,1.0,0.0,0.0,0.0
0.1,47185920,1.0,104857600,13200.94435,0.0004364609872,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13200.24435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,3221225472,1.0,4294967296,13197.97768,0.007443223196,0.0,0.0,0.0,0.0,1.0,0.0
0.1,536870912,0.0,536870912,13199.01102,0.09292116019,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13200.96102,0.001881219185,0.0,0.0,1.0,0.0,0.0,0.0
0.1,268435456,2.0,3221225472,13201.12768,0.1201765177,0.0,0.0,1.0,0.0,0.0,0.0
0.01,25165824,0.2,104857600,13202.14435,1.46e-06,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,13198.59435,0.0003557607618,1.0,0.0,0.0,0.0,0.0,0.0
0.0,64000000,4.0,8589934592,13196.82768,0.01155569991,0.0,0.0,0.0,1.0,0.0,0.0
0.1,3221225472,1.0,4294967296,13195.17768,0.007500397281,0.0,0.0,0.0,0.0,1.0,0.0
0.01,134217728,0.1,268435456,13198.87768,0.004751695489,1.0,0.0,0.0,0.0,0.0,0.0
0.2,8589934592,1.0,10737418240,13199.51102,0.01252862738,0.0,0.0,0.0,0.0,1.0,0.0
0.1,67108864,0.2,134217728,13199.44435,0.000357685404,1.0,0.0,0.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,13195.79435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,13199.99435,0.1095354663,1.0,0.0,0.0,0.0,0.0,0.0
0.01,67108864,0.5,134217728,13200.01102,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1,268435456,0.5,1073741824,13202.09435,0.01667938428,1.0,0.0,0.0,0.0,0.0,0.0
0.01,134217728,0.1,268435456,13201.34435,0.003714101414,1.0,0.0,0.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,13195.42768,0.0001702451026,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,10051.31102,0.0005827199969,1.0,0.0,0.0,0.0,0.0,0.0
1.0,6442450944,2.0,12884901888,13198.26102,0.006535381085,0.0,0.0,1.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,651.0110167,0.01238107967,1.0,0.0,0.0,0.0,0.0,0.0
0.8,536870912,1.0,1073741824,13200.64435,7.96e-05,0.0,0.0,1.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,13195.24435,0.000171653042,0.0,0.0,1.0,0.0,0.0,0.0
0.25,268435456,0.5,536870912,1408.69435,0.009312949256,0.0,0.0,1.0,0.0,0.0,0.0
0.1,268435456,0.5,1073741824,13202.21102,0.009802413399,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,13202.29435,0.03590807078,0.0,0.0,1.0,0.0,0.0,0.0
0.1,134217728,0.25,268435456,797.0276833,0.00161389203,0.0,0.0,1.0,0.0,0.0,0.0
0.0,64000000,4.0,8589934592,13197.84435,0.01128012193,0.0,0.0,0.0,1.0,0.0,0.0
0.1,67108864,0.2,134217728,13199.29435,0.02153878875,1.0,0.0,0.0,0.0,0.0,0.0
0.01,134217728,0.1,268435456,13201.32768,0.002710524518,1.0,0.0,0.0,0.0,0.0,0.0
0.0,64000000,4.0,8589934592,13196.82768,0.01147639922,0.0,0.0,0.0,1.0,0.0,0.0
0.75,536870912,1.0,2147483648,13199.29435,0.02238729361,1.0,0.0,0.0,0.0,0.0,0.0
0.01,33554432,0.1,134217728,13194.29435,0.0007941387748,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,13194.06102,0.004588068415,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,0.2276833336,0.007536620208,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,13194.07768,0.004246317716,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,13193.64435,0.00466670448,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,13193.64435,0.004480575287,0.0,0.0,1.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,1.277683334,0.007722904444,0.0,0.0,1.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,12910.46102,0.09811117179,1.0,0.0,0.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,13192.36102,0.06143143709,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,13192.27768,0.0003636928545,1.0,0.0,0.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,12229.37768,0.05895440714,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,13192.37768,0.1365501541,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,13192.37768,0.0003605964754,1.0,0.0,0.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,13185.91102,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,13185.89435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,13185.89435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,13185.89435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,13185.87768,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,13185.89435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,13185.89435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,13184.27768,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,13184.46102,0.0005200655912,0.0,0.0,0.0,0.0,1.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.01,25165824,0.2,104857600,12548.46102,1.24e-06,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,12499.47768,0.086044602,1.0,0.0,0.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,12275.82768,0.04180153185,1.0,0.0,0.0,0.0,0.0,0.0
0.1,67108864,0.2,134217728,12276.04435,0.0003741648565,1.0,0.0,0.0,0.0,0.0,0.0
0.1,50000000,0.2,100000000,12275.82768,0.04267249757,1.0,0.0,0.0,0.0,0.0,0.0
0.75,536870912,1.0,2147483648,12272.41102,0.01847442461,1.0,0.0,0.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,1.19435,0.000521644151,0.0,0.0,1.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.01,33554432,0.1,67108864,10924.04435,0.0003875649781,0.0,0.0,1.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2,67108864,0.5,268435456,9085.427683,0.001693551667,0.0,0.0,1.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,7456.027683,0.0001714143157,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,7412.611017,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
16.384,68719476736,24.576,137438953472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.576,77309411328,37.888,154618822656,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.5,536870912,1.0,2147483648,3419.04435,0.01113924627,0.0,0.0,1.0,0.0,0.0,0.0
0.2,419430400,0.5,838860800,3415.54435,4.31e-05,0.0,0.0,1.0,0.0,0.0,0.0
0.01,167772160,0.1,335544320,3413.89435,0.000153192756,0.0,0.0,1.0,0.0,0.0,0.0
0.5,536870912,2.0,4294967296,3413.811017,0.01179938431,0.0,0.0,1.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.02,536870912,0.1,1073741824,2295.511017,0.0001772097426,0.0,0.0,1.0,0.0,0.0,0.0
0.01,16777216,0.1,33554432,4.211016667,0.06784111836,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,2067.79435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.256,1342177280,1.024,2684354560,2050.94435,0.0008455617157,0.0,0.0,1.0,0.0,0.0,0.0
0.01,67108864,0.1,134217728,2025.761017,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.75,1073741824,1.0,2147483648,1980.111017,0.004891800911,0.0,0.0,1.0,0.0,0.0,0.0
0.75,1073741824,1.0,2147483648,1866.09435,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24.576,68719476736,37.888,137438953472,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,1409.627683,0.004376488677,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,1409.161017,0.003507948464,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,1409.061017,0.02993165429,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,1408.561017,0.04091806486,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,1409.127683,0.003357952476,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,1408.027683,0.04533832573,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,1407.54435,0.03727123484,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,1407.011017,0.03064134106,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,1406.477683,0.04680701353,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,1405.977683,0.0880188313,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,1405.511017,0.01974785232,1.0,0.0,0.0,0.0,0.0,0.0
0.0,0,0.0,0,1404.911017,0.03902815663,1.0,0.0,0.0,0.0,0.0,0.0
0.2,536870912,0.5,536870912,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.01,536870912,0.1,1073741824,802.19435,0.1000186021,0.0,0.0,1.0,0.0,0.0,0.0
0.05,268435456,0.5,536870912,798.2610167,0.00301597273,0.0,0.0,1.0,0.0,0.0,0.0
0.1,1073741824,0.2,1610612736,797.9110167,0.03775236069,0.0,0.0,1.0,0.0,0.0,0.0
0.1,134217728,0.1,1073741824,797.6110167,0.07085048295,0.0,0.0,1.0,0.0,0.0,0.0
0.0,0,0.0,0,796.99435,0.003156334203,0.0,0.0,1.0,0.0,0.0,0.0
0.01,268435456,0.1,536870912,796.44435,0.003456994258,0.0,0.0,1.0,0.0,0.0,0.0
1.0,536870912,2.0,1073741824,795.7776833,0.5327275232,0.0,0.0,0.0,0.0,1.0,0.0
0.01,33554432,0.1,134217728,795.6776833,0.001097636576,0.0,0.0,1.0,0.0,0.0,0.0
0.02,134217728,0.1,268435456,793.9610167,0.01510911226,0.0,0.0,1.0,0.0,0.0,0.0
0.02,134217728,0.1,268435456,793.8276833,0.01465899802,0.0,0.0,1.0,0.0,0.0,0.0
0.02,134217728,0.2,268435456,793.9610167,0.01335599244,0.0,0.0,1.0,0.0,0.0,0.0
0.02,419430400,0.2,838860800,789.3110167,0.01506475843,0.0,0.0,1.0,0.0,0.0,0.0
0.01,167772160,0.1,314572800,788.8776833,0.002979497815,0.0,0.0,1.0,0.0,0.0,0.0
0.02,134217728,0.1,536870912,788.24435,0.004669332902,0.0,0.0,1.0,0.0,0.0,0.0
0.02,67108864,0.2,134217728,787.74435,0.004015968063,0.0,0.0,1.0,0.0,0.0,0.0
0.02,104857600,0.1,209715200,786.04435,0.01490668891,0.0,0.0,1.0,0.0,0.0,0.0
0.02,83886080,0.1,167772160,785.94435,0.01519584487,0.0,0.0,1.0,0.0,0.0,0.0
0.04,125829120,0.2,251658240,785.0276833,0.01382198719,0.0,0.0,1.0,0.0,0.0,0.0
0.02,524288000,0.1,1610612736,784.99435,0.01698736631,0.0,0.0,1.0,0.0,0.0,0.0
0.05,134217728,0.2,268435456,784.4276833,0.01491133413,0.0,0.0,1.0,0.0,0.0,0.0
0.03,167772160,0.15,335544320,783.9610167,0.0157225448,0.0,0.0,1.0,0.0,0.0,0.0
0.05,134217728,0.5,268435456,783.7610167,0.01262046247,0.0,0.0,1.0,0.0,0.0,0.0
0.05,67108864,0.2,134217728,783.24435,0.002420532273,0.0,0.0,1.0,0.0,0.0,0.0
